agency,board,month,requests,slaBreachRate,repeatComplaintRate,escalationRate,openComplaintLoad,avgResolutionDays,nextBreachRate,failed,score,probability
DEP,1,2025-08,251,0.23505976095617531,0.45806451612903226,0,196,0.90162535919540232,0.27544910179640719,0,23.390548815117246,0.11846689895470383
DEP,1,2025-09,167,0.27544910179640719,0.37606837606837606,0,184,4.1735373991309741,0.31874999999999998,0,26.863857218024332,0.17582417582417584
DEP,1,2025-10,160,0.31874999999999998,0.44444444444444442,0,195,10.980331841909022,0.26704545454545453,0,32.408304687835916,0.23474178403755869
DEP,1,2025-11,176,0.26704545454545453,0.54166666666666663,0,199,2.4788032945736433,0.38524590163934425,1,26.775021090896882,0.17582417582417584
DEP,2,2022-01,68,0.36764705882352944,0.16176470588235295,0,15,1.1643605870020963,0.3888888888888889,1,30.657157018041914,0.23474178403755869
DEP,2,2022-02,54,0.3888888888888889,0.075471698113207544,0,13,3.5155505952380954,0.22580645161290322,0,32.46397773804194,0.23474178403755869
DEP,2,2022-03,62,0.22580645161290322,0.17741935483870969,0.016129032258064516,16,2.9354519774011298,0.21590909090909091,0,19.90143980776217,0.11846689895470383
DEP,2,2022-04,88,0.21590909090909091,0.30232558139534882,0,16,1.5835306186868687,0.14741035856573706,0,19.331440196652817,0.078378378378378383
DEP,2,2022-05,251,0.14741035856573706,0.27542372881355931,0,23,1.4689179189435335,0.28888888888888886,0,13.764050243413232,0.078378378378378383
DEP,2,2022-06,45,0.28888888888888886,0.25,0,19,8.5503401360544231,0.34545454545454546,0,26.599883077820021,0.1702127659574468
DEP,2,2022-07,110,0.34545454545454546,0.19607843137254902,0,26,6.0345738942826319,0.31147540983606559,0,30.330439676733043,0.19
DEP,2,2022-08,122,0.31147540983606559,0.26373626373626374,0,31,4.6896545584045581,0.30534351145038169,0,27.68305435203991,0.18134438558489993
DEP,2,2022-09,131,0.30534351145038169,0.26470588235294118,0,38,4.7129368279569892,0.24657534246575341,0,27.277208959024954,0.17582417582417584
DEP,2,2022-10,73,0.24657534246575341,0.39393939393939392,0,32,3.3393899437412098,0.23880597014925373,0,22.830991233710595,0.11846689895470383
DEP,2,2022-11,67,0.23880597014925373,0.27777777777777779,0,35,4.799359809027778,0.27433628318584069,0,22.00832259381373,0.11846689895470383
DEP,2,2022-12,113,0.27433628318584069,0.20000000000000001,0,51,0.88198024054982815,0.22093023255813954,0,23.698379592285271,0.11846689895470383
DEP,2,2023-01,86,0.22093023255813954,0.26666666666666666,0.069767441860465115,39,11.1656320861678,0.28205128205128205,0,22.430793319839317,0.11846689895470383
DEP,2,2023-02,78,0.28205128205128205,0.34848484848484851,0.01282051282051282,46,5.6784722222222221,0.3559322033898305,1,26.211800368552503,0.16666666666666666
DEP,2,2023-03,59,0.3559322033898305,0.21428571428571427,0,41,16.912749565972224,0.30769230769230771,0,34.010667993796417,0.3271604938271605
DEP,2,2023-04,65,0.30769230769230771,0.33333333333333331,0,49,1.3932383040935674,0.35164835164835168,1,27.134098023747541,0.17582417582417584
DEP,2,2023-05,91,0.35164835164835168,0.33823529411764708,0,58,3.0473407859078594,0.25842696629213485,0,31.164716471476744,0.23474178403755869
DEP,2,2023-06,89,0.25842696629213485,0.24528301886792453,0,56,9.0939636752136739,0.26126126126126126,0,24.661651776507632,0.11846689895470383
DEP,2,2023-07,111,0.26126126126126126,0.30769230769230771,0.027027027027027029,60,5.0065745067497405,0.20610687022900764,0,24.404213178520411,0.11846689895470383
DEP,2,2023-08,131,0.20610687022900764,0.35483870967741937,0.0076335877862595417,59,8.0161984427609436,0.17088607594936708,0,20.837069889841811,0.11846689895470383
DEP,2,2023-09,158,0.17088607594936708,0.45528455284552843,0.025316455696202531,60,1.6291887827317764,0.17941952506596306,0,17.098957548195152,0.078378378378378383
DEP,2,2023-10,379,0.17941952506596306,0.31578947368421051,0,62,1.4876105216622457,0.40000000000000002,1,16.945072112344366,0.078378378378378383
DEP,2,2023-11,80,0.40000000000000002,0.34375,0,65,16.925496031746032,0.30263157894736842,0,38.44121804700012,0.35869565217391303
DEP,2,2023-12,76,0.30263157894736842,0.37704918032786883,0,59,3.2095613143631434,0.30526315789473685,0,27.486719631485791,0.17582417582417584
DEP,2,2024-01,95,0.30526315789473685,0.40277777777777779,0,63,3.0931089743589744,0.21839080459770116,0,27.840606292889778,0.18181818181818182
DEP,2,2024-02,87,0.21839080459770116,0.30769230769230771,0,62,8.4824416035353529,0.2857142857142857,0,21.688811919990627,0.11846689895470383
DEP,2,2024-03,98,0.2857142857142857,0.43010752688172044,0,62,2.1260770975056689,0.30656934306569344,0,26.172336586442206,0.13513513513513514
DEP,2,2024-04,137,0.30656934306569344,0.34831460674157305,0,74,4.720933333333333,0.38636363636363635,1,28.177390016893071,0.19
DEP,2,2024-05,88,0.38636363636363635,0.36986301369863012,0,77,5.8486356209150321,0.57786885245901642,1,34.969182886523967,0.3271604938271605
DEP,2,2024-06,244,0.57786885245901642,0.48113207547169812,0,82,2.8586849139934913,0.31967213114754101,0,50.186622087402455,0.65714285714285714
DEP,2,2024-07,122,0.31967213114754101,0.45121951219512196,0,81,6.3537601626016267,0.51351351351351349,1,30.203468999095964,0.19
DEP,2,2024-08,148,0.51351351351351349,0.54545454545454541,0,80,4.4586875466070097,0.21311475409836064,0,45.719793279196551,0.57692307692307687
DEP,2,2024-09,61,0.21311475409836064,0.45714285714285713,0,79,3.0220206093189965,0.21782178217821782,0,20.893493639295013,0.11846689895470383
DEP,2,2024-10,101,0.21782178217821782,0.421875,0,78,11.922957516339869,0.13709677419354838,0,23.203764696127703,0.11846689895470383
DEP,2,2024-11,124,0.13709677419354838,0.43636363636363634,0,76,1.3279651675485009,0.22535211267605634,0,14.272716271061245,0.078378378378378383
DEP,2,2024-12,71,0.22535211267605634,0.33333333333333331,0,77,5.5682738095238093,0.2932330827067669,0,21.838850103796762,0.11846689895470383
DEP,2,2025-01,133,0.2932330827067669,0.46250000000000002,0,83,2.8682852143482065,0.25675675675675674,0,27.335563721004952,0.17582417582417584
DEP,2,2025-02,74,0.25675675675675674,0.29999999999999999,0,83,2.0656625375375377,0.22772277227722773,0,23.413738869105877,0.11846689895470383
DEP,2,2025-03,101,0.22772277227722773,0.50847457627118642,0,92,0.91936141304347818,0.30769230769230771,0,21.955832502664631,0.11846689895470383
DEP,2,2025-04,104,0.30769230769230771,0.52173913043478259,0,99,4.1483319014891187,0.31428571428571428,0,29.26331938440271,0.19
DEP,2,2025-05,70,0.31428571428571428,0.49122807017543857,0,99,3.0077777777777777,0.37804878048780488,1,29.366496018955484,0.19
